Time (s),X (m),Y (m)
524.40002,0.0485420213840229,0.654784763890056
524.60004,0.033667560988718,0.650798976726158
524.79999,0.0185352556392218,0.644563591909655
525,0.00332685093401608,0.636141965796057
525.20001,-0.0116339550981763,0.625770043136058
525.40002,-0.0257883719757785,0.613902397656858
525.60004,-0.0383938571465734,0.601226288998959
525.79999,-0.0485262896252863,0.588621845483456
526,-0.0552493145750788,0.577062422024955
526.20001,-0.0577774763718821,0.567492399591657
526.40002,-0.0555667832716864,0.560743442724057
526.60004,-0.0482583669977856,0.557486270107056
526.79999,-0.0357197190053853,0.558179931344256
527,-0.0181255299343803,0.562986249381456
527.20001,0.00400280201152725,0.571680585601058
527.40002,0.0297239122466237,0.583611086709457
527.60004,0.0577845937901174,0.597740236249557
527.79999,0.0868016658041171,0.612746740963658
528,0.115354570202427,0.627131981486858
528.20001,0.142062196872217,0.639318843402158
528.40002,0.165610503007215,0.647758186254158
528.60004,0.184842970223727,0.651062596160557
528.79999,0.198871698522026,0.648171573683758
529,0.207212324105114,0.638485093058556
529.20001,0.209793705097724,0.621928733294055
529.40002,0.206937990312426,0.598952140214358
529.60004,0.199251275492614,0.570479922904958
529.79999,0.187643915346214,0.537843838606158
530,0.17327930551312,0.502693620748758
530.20001,0.157566622074526,0.466874356420558
530.40002,0.141990949908418,0.432285147178355
530.60004,0.127979395465914,0.400677114378055
530.79999,0.116716747176426,0.373482817687357
531,0.109069033046623,0.351721619355356
531.20001,0.105544679528819,0.335966995993456
531.40002,0.106323243706825,0.326348659400455
531.60004,0.11126849965892,0.322571165037658
531.79999,0.119989107009715,0.323955320623156
532,0.131874385534516,0.329507132032855
532.20001,0.146236089880816,0.338020645502358
532.40002,0.162354474419715,0.348191505928458
532.60004,0.179558021703627,0.358725407676257
532.79999,0.197206014048916,0.368432224832958
533,0.214700807879424,0.376315742747956
533.20001,0.231564742087315,0.381653924182857
533.40002,0.24739567962942,0.384046260465858
533.60004,0.261919331413822,0.383414948450255
533.79999,0.274956502438926,0.379950151065955
534,0.286350839682726,0.374028411196957
534.20001,0.296020977043725,0.366132065325356
534.40002,0.303905430007021,0.356779112150758
534.60004,0.310029330180925,0.346462683013556
534.79999,0.314408067312314,0.335598141196957
535,0.317041653765926,0.324498630217658
535.20001,0.317923652554327,0.313391119475355
535.40002,0.317054296453421,0.302460636044458
535.60004,0.314405132032718,0.291889240803055
535.79999,0.310012510544226,0.281883085347857
536,0.303983871024727,0.272702168243658
536.20001,0.296604025226827,0.264698641509458
536.40002,0.288370141176515,0.258338966020755
536.60004,0.280019129234518,0.254179589476657
536.79999,0.272347929612025,0.252778496034857
537,0.266032787514419,0.254576554891958
537.20001,0.261487353372118,0.259818340532256
537.40002,0.258856626507026,0.268556421351857
537.60004,0.258137688933616,0.280682326538656
537.79999,0.259211239988218,0.295928224375455
538,0.261801231115314,0.313834178940557
538.20001,0.265470564099218,0.333716877669655
538.40002,0.269595124232026,0.354689998148356
538.60004,0.273538929831815,0.375733696857456
538.79999,0.276665917106314,0.395797035794558
539,0.27847797225742,0.413897462362158
539.20001,0.278651882621119,0.429222871557958
539.40002,0.277093129663314,0.441238539021256
539.60004,0.273913762895617,0.449732886808356
539.79999,0.269426209845022,0.454809653362258
540,0.264093910292118,0.456874475286757
540.20001,0.258520904656422,0.456597918050157
540.40002,0.253393274001525,0.454865550047458
540.60004,0.249476419376819,0.452696875096155
540.79999,0.247446859197623,0.451138516358057
541,0.24777117882482,0.451145267289757
541.20001,0.250639794411725,0.453493742833057
541.40002,0.255913042684526,0.458739362695557
541.60004,0.263193041392725,0.467216221585758
541.79999,0.271876528805421,0.479038892377357
542,0.281205073159327,0.494109331663555
542.20001,0.290413319612426,0.512132706350258
542.40002,0.298817842003714,0.532678981782556
542.60004,0.305961781896016,0.555238898778658
542.79999,0.311612154869323,0.579241490777456
543,0.315679197133022,0.604045153098056
543.20001,0.318196217066713,0.628947940364856
543.40002,0.319319684637023,0.653236421881157
543.60004,0.319359653377418,0.676261809701558
543.79999,0.318771247127316,0.697484274329458
544,0.318074010152927,0.716487343497857
544.20001,0.317768925660914,0.732987919824556
544.40002,0.318300723842427,0.746865011873759
544.60004,0.320106060026816,0.758191058802858
544.79999,0.323543400111419,0.767220263193057
545,0.328775125828415,0.774326392672656
545.20001,0.335722988412115,0.779935155192657
545.40002,0.344043763009125,0.784489649398058
545.60004,0.353256241821114,0.788455526348155
545.79999,0.362858918122313,0.792311375025555
546,0.372329346683017,0.796502418868258
546.20001,0.381202074721315,0.801396307888958
546.40002,0.38914997364202,0.807285287687758
546.60004,0.396079652276526,0.814421998435158
546.79999,0.402196208802721,0.823043240797858
547,0.407907128834623,0.833349618211557
547.20001,0.413702673188425,0.845473532222357
547.40002,0.420083144971514,0.859481005209457
547.60004,0.427544801150916,0.875411970514858
547.79999,0.436587650050527,0.893297117845457
548,0.447624901715827,0.913119175772057
548.20001,0.460870480596014,0.934750731131658
548.40002,0.476321874874017,0.957925674570756
548.60004,0.493797171915617,0.982266093371457
548.79999,0.51298268118812,1.00731321493136
549,0.533446858382419,1.03252330645896
549.20001,0.554458648171021,1.05723158204696
549.40002,0.575011983752219,1.08065215616986
549.60004,0.593911436343419,1.10196648806296
549.79999,0.610011097781822,1.12046379099296
550,0.622395271682024,1.13563271127876
550.20001,0.63048216393922,1.14718912170166
550.40002,0.633918992218924,1.15505457103266
550.60004,0.632707666560819,1.15934420020376
550.79999,0.627178039917226,1.16038334135406
551,0.618054621689623,1.15871092972956
551.20001,0.606321320473427,1.15504304588556
551.40002,0.593097836652021,1.15020246676596
551.60004,0.579485426213125,1.14505139562126
551.79999,0.566443258237015,1.14044458029056
552,0.554769497180914,1.13718488692206
552.20001,0.545033112227117,1.13595872798386
552.40002,0.53755341332662,1.13726149936146
552.60004,0.532360583342026,1.14133995511716
552.79999,0.529275388244614,1.14817492593786
553,0.527931351786521,1.15749676307306
553.20001,0.527879138332722,1.16882145923746
553.40002,0.528554938111114,1.18150501353166
553.60004,0.529387916406122,1.19483019868596
553.79999,0.52986935890722,1.20811845381356
554,0.529634556017925,1.22083038535976
554.20001,0.528524190368714,1.23263379738836
554.40002,0.526571468433815,1.24340729472216
554.60004,0.523936980096423,1.25320945209706
554.79999,0.520913081120725,1.26222453474876
555,0.517833883263918,1.27070116506746
555.20001,0.515078362020319,1.27888530903336
555.40002,0.512983845081422,1.28693944544836
555.60004,0.511803533256625,1.29487635819716
555.79999,0.511605612346415,1.30251411111086
556,0.512256650203526,1.30947510398106
556.20001,0.513420544036222,1.31522150098496
556.40002,0.514651623998319,1.31912143094286
556.60004,0.515402987560819,1.32053298953146
556.79999,0.515109736814622,1.31888448919466
557,0.513261244837423,1.31374626705116
557.20001,0.509399578626315,1.30489138991036
557.40002,0.503168162969516,1.29234916516346
557.60004,0.494429674745618,1.27645020444926
557.79999,0.483286074877825,1.25784152735126
558,0.470149506926319,1.23745373948106
558.20001,0.455634193541215,1.21640630899566
558.40002,0.440516551248123,1.19586963355496
558.60004,0.425572483696115,1.17693283759546
558.79999,0.411544465143919,1.16050783201976
559,0.399078652931024,1.14726629830906
559.20001,0.388677493517918,1.13760086191436
559.40002,0.380672859274327,1.13160583452886
559.60004,0.375174861677124,1.12908301317706
559.79999,0.372121289771926,1.12957678343546
560,0.371272537260026,1.13242341291756
560.20001,0.372286101089117,1.13680572666706
560.40002,0.374720063959316,1.14179786427696
560.60004,0.378107801961022,1.14642607665916
560.79999,0.382001034666118,1.14974125863056
561,0.386051687827816,1.15089097798086
561.20001,0.390011761408417,1.14916354407546
561.40002,0.393691257534726,1.14400695358766
561.60004,0.396861217026824,1.13504167529886
561.79999,0.399331041241823,1.12209776243956
562,0.401003229761727,1.10526695112166
562.20001,0.401931642895519,1.08492276907226
562.40002,0.402307888693628,1.06168019962036
562.60004,0.402416949728618,1.03629614239736
562.79999,0.402458198974728,1.00955661001896
563,0.402543126049025,0.982214015664557
563.20001,0.402782084457016,0.954989400010557
563.40002,0.403311903206927,0.928571443382058
563.60004,0.404314436424926,0.903591526429857
563.79999,0.405890532042719,0.880553217630258
564,0.408041811288825,0.859768362215856
564.20001,0.410672490065025,0.841337371566358
564.40002,0.413661413317726,0.825180731111356
564.60004,0.416974733013518,0.811089508240055
564.79999,0.42065592450372,0.798752732179057
565,0.424766517824423,0.787757067403057
565.20001,0.429292398759216,0.777590968172955
565.40002,0.434097757618915,0.767708865666759
565.60004,0.439071281684917,0.757633540519056
565.79999,0.444143143211022,0.747047621002256
566,0.449328723223417,0.735813821792355
566.20001,0.454636111541319,0.723921499098555
566.40002,0.459975738680214,0.711405580258557
566.60004,0.46514028201652,0.698305307486457
566.79999,0.469966836644417,0.684669590250955
567,0.474371628321919,0.670570791360557
567.20001,0.478397993612717,0.656089553884655
567.40002,0.482131292145326,0.641286120419757
567.60004,0.485611300317515,0.626184830529258
567.79999,0.488830027701724,0.610792489828658
568,0.491755705605016,0.595131265291055
568.20001,0.494316929403226,0.579250851324257
568.40002,0.496412012799027,0.563204064261758
568.60004,0.497796128076615,0.546994689322858
568.79999,0.498093198174217,0.530556705579258
569,0.496836792637026,0.513771535106859
569.20001,0.493598322057423,0.496522659244057
569.40002,0.488044728822615,0.478742132626557
569.60004,0.480017879786516,0.460448477325858
569.79999,0.469493370979521,0.441770311266357
570,0.456654293192827,0.422970971356456
570.20001,0.441887168168819,0.404450707153856
570.40002,0.425752949699714,0.386728930296556
570.60004,0.408965776027614,0.370392412662856
570.79999,0.392278333684118,0.356033271391457
571,0.376463074445027,0.344193563310057
571.20001,0.362282432203727,0.335308871328756
571.40002,0.350342992851125,0.329636805086757
571.60004,0.34105072326112,0.327195494000357
571.79999,0.334463731986915,0.327713345353658
572,0.330295117385219,0.330634564933956
572.20001,0.327958069152615,0.335172176459057
572.40002,0.326670450207018,0.340388484805857
572.60004,0.325526054197624,0.345274456180956
572.79999,0.323594763587124,0.348830139678757
573,0.320006247101617,0.350149710835858
573.20001,0.314012827360514,0.348505279529459
573.40002,0.305105457244224,0.343419350696657
573.60004,0.293005328055827,0.334699644381356
573.79999,0.277700936637117,0.322450434085756
574,0.259476169160024,0.307061121965855
574.20001,0.238884926380024,0.289184352007158
574.40002,0.216758716366527,0.269689573947858
574.60004,0.194150597329227,0.249592702168556
574.79999,0.172161669204527,0.229969005813256
575,0.151919151068824,0.211871614177955
575.20001,0.134365692414022,0.196258736276455
575.40002,0.120244784609014,0.183924551389556
575.60004,0.109945320397316,0.175429545989257
575.79999,0.103484595109521,0.171064310350555
576,0.100628023629227,0.170848327080957
576.20001,0.100878617230819,0.174560310278956
576.40002,0.103658730567318,0.181777881855858
576.60004,0.108331198308719,0.191903056970755
576.79999,0.114244344122127,0.204188724738856
577,0.120759742844015,0.217787858931356
577.20001,0.127290433192528,0.231830001144857
577.40002,0.133341815076122,0.245493171722558
577.60004,0.138507608778227,0.258064549887958
577.79999,0.142455244574023,0.268979898151056
578,0.144941870904518,0.277849133642455
578.20001,0.145844020916826,0.284458489715856
578.40002,0.145145695003222,0.288741250801955
578.60004,0.142872670820623,0.290710831230555
578.79999,0.139064205499324,0.290405186510856
579,0.133745251212517,0.287862644296158
579.20001,0.126934942845722,0.283137672782456
579.40002,0.118653491937721,0.276319829599956
579.60004,0.108895500910023,0.267530082102457
579.79999,0.0975475221073197,0.256902429637059
580,0.084404248435618,0.244599984391357
580.20001,0.0693063940332195,0.230867694059558
580.40002,0.0522531143191145,0.216084598869855
580.60004,0.0335178348238259,0.200769576461258
580.79999,0.0135971692647274,0.185548514079557
581,-0.00680188253798519,0.171098150996656
581.20001,-0.0267925573301824,0.158112245697556
581.40002,-0.0453857503788839,0.147276540107157
581.60004,-0.0615570823044749,0.139223716988358
581.79999,-0.0743982664447742,0.134468187913559
582,-0.0832591273488816,0.133345468740458
582.20001,-0.0877853967265736,0.136004343365055
582.40002,-0.087850956594778,0.142418235048758
582.60004,-0.0835578146335791,0.152379740250758
582.79999,-0.0752320052549749,0.165464293679257
583,-0.063486450882877,0.180987876021558
583.20001,-0.0491628715683845,0.198007344617658
583.40002,-0.0332697626389802,0.215379423221357
583.60004,-0.016868379529086,0.231840567511558
583.79999,-0.00100946739648577,0.246089679997755
584,0.0132884190750246,0.256871076630556
584.20001,0.0251537018535259,0.263076734827756
584.40002,0.0339400889968147,0.263859945566857
584.60004,0.0393068718673248,0.258723644529056
584.79999,0.0412121217529204,0.247561088508256
585,0.0398156188195173,0.230650805091656
585.20001,0.0354882487443149,0.208651730469757
585.40002,0.02882729573912,0.182610393116157
585.60004,0.0206668220905186,0.153938508989157
585.79999,0.0120376820590167,0.124330191572458
586,0.00405021856032306,0.0956141662626564
586.20001,-0.00223431099217919,0.0695914712918579
586.40002,-0.00587071318398103,0.0478973920282577
586.60004,-0.00610591136758387,0.0318842582446557
586.79999,-0.00237852946307271,0.0225174652624567
587,0.00557728101172472,0.0202801537468567
587.20001,0.0177100001763222,0.0251165852788553
587.40002,0.0335986067919265,0.0364259050915585
587.60004,0.0525050197736192,0.0531029624195583
587.79999,0.073351594292717,0.0736184960903579
588,0.0948384710752208,0.0961368453455584
588.20001,0.115539806590718,0.118674934974056
588.40002,0.134075373766422,0.139297303203357
588.60004,0.149283656662718,0.156294752708256
588.79999,0.160330928725827,0.168307398987658
589,0.166664693349318,0.174394875397457
589.20001,0.168053484867016,0.174073519718657
589.40002,0.164607979244124,0.167357926148156
589.60004,0.156813389749615,0.154771913966957
589.79999,0.145485522026419,0.137305375580357
590,0.131711833440619,0.116299245707857
590.20001,0.116720183100114,0.093300572257558
590.40002,0.101762944908316,0.0699196701476552
590.60004,0.0881055369557231,0.0477176787104554
590.79999,0.0769449395612156,0.0281102498988552
591,0.0693422776000148,0.0122790950315554
591.20001,0.0661196310758214,0.00109331272225788
591.40002,0.0677261899748203,-0.00494279831464439
591.60004,0.0742854485659166,-0.00569254927194152
591.79999,0.0855082968946164,-0.00136130363514297
592,0.100820894861513,0.00755304870505569
592.20001,0.119307293670417,0.0203035117796553
592.40002,0.13986587211042,0.0359500180608556
592.60004,0.161238350025315,0.0534158431270555
592.79999,0.182100102821522,0.0715580487273577
593,0.201236008692916,0.089252346316556
593.20001,0.217559903878325,0.105473951388756
593.40002,0.230233102604814,0.119353971659358
593.60004,0.238656055558124,0.130207042924557
593.79999,0.242380598935824,0.137534597153856
594,0.241144973009114,0.141027569374156
594.20001,0.234875079792417,0.140573827474558
594.40002,0.223725567070318,0.136271097827557
594.60004,0.20811741130052,0.128407509111955
594.79999,0.188752749094718,0.117424351394657
595,0.166496862512716,0.103870408894256
595.20001,0.142371568846414,0.0883761703036576
595.40002,0.117494577485317,0.0716471377544572
595.60004,0.0930496360256257,0.0544559701539562
595.79999,0.0701373147770141,0.0376170355782577
596,0.0497400306449265,0.0219514172192561
596.20001,0.0326608127681141,0.0082605516772567
596.40002,0.0195012409039208,-0.0027053176258427
596.60004,0.0107011926698135,-0.0102809163300428
596.79999,0.00651002227651532,-0.0139372158127422
597,0.00700567309321798,-0.0133358600338447
597.20001,0.0120509237440274,-0.00836318553124471
597.40002,0.0213445084045247,0.000871267994355662
597.60004,0.0344993806915142,0.014054558279657
597.79999,0.0509545682295141,0.0306925886427578
598,0.0700064244327194,0.050131708159757
598.20001,0.0908047186539136,0.0715945260300579
598.40002,0.11238242973532,0.0942310306569567
598.60004,0.133728221951927,0.117164169284358
598.79999,0.153830276364815,0.139511431333258
599,0.171713901275524,0.160378900422757
599.20001,0.186424420720414,0.178839705238058
599.40002,0.19706340480522,0.193936657696955
599.60004,0.202825918223027,0.204713335462358
599.79999,0.203041158217218,0.210281948526458
600,0.197290362366715,0.209913784927256
